respID,qID,altID,uniqueTripID
2603,3,1,5167
2603,3,2,395
2603,3,3,1809
2603,4,1,2212
2603,4,2,118
2603,4,3,2982
2603,5,1,441
2603,5,2,299
2603,5,3,2425
2603,6,1,862
2603,6,2,135
2603,6,3,314
2603,7,1,227
2603,7,2,5111
2603,7,3,3096
2603,8,1,1554
2603,8,2,2059
2603,8,3,1923
2604,1,1,5168
2604,1,2,93
2604,1,3,466
2604,2,1,397
2604,2,2,286
2604,2,3,503
2604,3,1,32
2604,3,2,5
2604,3,3,4090
2604,4,1,93
2604,4,2,5257
2604,4,3,449
2604,5,1,1853
2604,5,2,246
2604,5,3,1582
2604,6,1,1177
2604,6,2,475
2604,6,3,222
2604,7,1,1067
2604,7,2,463
2604,7,3,584
2604,8,1,5035
2604,8,2,306
2604,8,3,340
2605,1,1,609
2605,1,2,4585
2605,1,3,3617
2605,2,1,89
2605,2,2,1322
2605,2,3,1408
2605,3,1,481
2605,3,2,1559
2605,3,3,173
2605,4,1,298
2605,4,2,847
2605,4,3,3822
2605,5,1,2493
2605,5,2,3777
2605,5,3,124
2605,6,1,5056
2605,6,2,4583
2605,6,3,4951
2605,7,1,3624
2605,7,2,37
2605,7,3,426
2605,8,1,1914
2605,8,2,346
2605,8,3,47
2606,1,1,5333
2606,1,2,2371
2606,1,3,347
2606,2,1,1213
2606,2,2,528
2606,2,3,243
2606,3,1,741
2606,3,2,118
2606,3,3,838
2606,4,1,673
2606,4,2,613
2606,4,3,737
2606,5,1,144
2606,5,2,822
2606,5,3,62
2606,6,1,2489
2606,6,2,622
2606,6,3,4156
2606,7,1,1747
2606,7,2,847
2606,7,3,572
2606,8,1,2494
2606,8,2,925
2606,8,3,294
2607,1,1,5147
2607,1,2,3694
2607,1,3,91
2607,2,1,1552
2607,2,2,520
2607,2,3,62
2607,3,1,671
2607,3,2,103
2607,3,3,5241
2607,4,1,4313
2607,4,2,144
2607,4,3,4969
2607,5,1,523
2607,5,2,884
2607,5,3,391
2607,6,1,1857
2607,6,2,50
2607,6,3,12
2607,7,1,136
2607,7,2,916
2607,7,3,831
2607,8,1,710
2607,8,2,330
2607,8,3,353
2608,1,1,951
2608,1,2,859
2608,1,3,3121
2608,2,1,2098
2608,2,2,441
2608,2,3,1789
2608,3,1,95
2608,3,2,34
2608,3,3,722
2608,4,1,789
2608,4,2,225
2608,4,3,4217
2608,5,1,43
2608,5,2,466
2608,5,3,5136
2608,6,1,519
2608,6,2,512
2608,6,3,243
2608,7,1,102
2608,7,2,3962
2608,7,3,3893
2608,8,1,1327
2608,8,2,1705
2608,8,3,2578
2609,1,1,2598
2609,1,2,571
2609,1,3,520
2609,2,1,578
2609,2,2,769
2609,2,3,346
2609,3,1,533
2609,3,2,13
2609,3,3,1112
2609,4,1,4115
2609,4,2,771
2609,4,3,571
2609,5,1,1816
2609,5,2,1951
2609,5,3,172
2609,6,1,1100
2609,6,2,190
2609,6,3,839
2609,7,1,282
2609,7,2,3816
2609,7,3,746
2609,8,1,728
2609,8,2,1210
2609,8,3,50
2610,1,1,432
2610,1,2,4979
2610,1,3,1956
2610,2,1,965
2610,2,2,454
2610,2,3,737
2610,3,1,466
2610,3,2,544
2610,3,3,571
2610,4,1,886
2610,4,2,2215
2610,4,3,523
2610,5,1,856
2610,5,2,2271
2610,5,3,137
2610,6,1,638
2610,6,2,477
2610,6,3,140
2610,7,1,4054
2610,7,2,2755
2610,7,3,2896
2610,8,1,494
2610,8,2,2014
2610,8,3,1256
2611,1,1,995
2611,1,2,2526
2611,1,3,3125
2611,2,1,1972
2611,2,2,667
2611,2,3,1936
2611,3,1,904
2611,3,2,3963
2611,3,3,616
2611,4,1,330
2611,4,2,2131
2611,4,3,528
2611,5,1,169
2611,5,2,5100
2611,5,3,5197
2611,6,1,290
2611,6,2,1191
2611,6,3,4201
2611,7,1,2525
2611,7,2,413
2611,7,3,380
2611,8,1,571
2611,8,2,187
2611,8,3,329
2612,1,1,5059
2612,1,2,2565
2612,1,3,1262
2612,2,1,2438
2612,2,2,4770
2612,2,3,592
2612,3,1,5301
2612,3,2,5323
2612,3,3,129
2612,4,1,110
2612,4,2,4819
2612,4,3,495
2612,5,1,20
2612,5,2,318
2612,5,3,2073
2612,6,1,296
2612,6,2,347
2612,6,3,4220
2612,7,1,1770
2612,7,2,503
2612,7,3,98
2612,8,1,3578
2612,8,2,3715
2612,8,3,268
2613,1,1,2981
2613,1,2,260
2613,1,3,653
2613,2,1,609
2613,2,2,1464
2613,2,3,663
2613,3,1,65
2613,3,2,584
2613,3,3,624
2613,4,1,4594
2613,4,2,1357
2613,4,3,259
2613,5,1,512
2613,5,2,4792
2613,5,3,1310
2613,6,1,186
2613,6,2,667
2613,6,3,618
2613,7,1,147
2613,7,2,3805
2613,7,3,1177
2613,8,1,3102
2613,8,2,5085
2613,8,3,4069
2614,1,1,4874
2614,1,2,709
2614,1,3,192
2614,2,1,4645
2614,2,2,736
2614,2,3,93
2614,3,1,1255
2614,3,2,93
2614,3,3,4329
2614,4,1,4569
2614,4,2,2718
2614,4,3,751
2614,5,1,111
2614,5,2,830
2614,5,3,278
2614,6,1,416
2614,6,2,7
2614,6,3,319
2614,7,1,357
2614,7,2,107
2614,7,3,1477
2614,8,1,3181
2614,8,2,2791
2614,8,3,548
2615,1,1,1671
2615,1,2,127
2615,1,3,4027
2615,2,1,454
2615,2,2,160
2615,2,3,3106
2615,3,1,1117
2615,3,2,2099
2615,3,3,29
2615,4,1,352
2615,4,2,84
2615,4,3,3733
2615,5,1,386
2615,5,2,4858
2615,5,3,3035
2615,6,1,1429
2615,6,2,347
2615,6,3,9
2615,7,1,1346
2615,7,2,279
2615,7,3,107
2615,8,1,380
2615,8,2,4781
2615,8,3,523
2616,1,1,47
2616,1,2,2559
2616,1,3,571
2616,2,1,4554
2616,2,2,2220
2616,2,3,1120
2616,3,1,1058
2616,3,2,1462
2616,3,3,475
2616,4,1,4030
2616,4,2,1085
2616,4,3,4331
2616,5,1,442
2616,5,2,448
2616,5,3,195
2616,6,1,694
2616,6,2,409
2616,6,3,1017
2616,7,1,878
2616,7,2,229
2616,7,3,220
2616,8,1,947
2616,8,2,165
2616,8,3,1293
2617,1,1,910
2617,1,2,1410
2617,1,3,441
2617,2,1,4757
2617,2,2,102
2617,2,3,51
2617,3,1,248
2617,3,2,769
2617,3,3,312
2617,4,1,1856
2617,4,2,369
2617,4,3,2228
2617,5,1,118
2617,5,2,1678
2617,5,3,18
2617,6,1,767
2617,6,2,3408
2617,6,3,324
2617,7,1,1841
2617,7,2,235
2617,7,3,2070
2617,8,1,1524
2617,8,2,614
2617,8,3,314
2618,1,1,629
2618,1,2,860
2618,1,3,1789
2618,2,1,4161
2618,2,2,248
2618,2,3,423
2618,3,1,916
2618,3,2,1858
2618,3,3,174
2618,4,1,4724
2618,4,2,369
2618,4,3,47
2618,5,1,337
2618,5,2,2235
2618,5,3,89
2618,6,1,494
2618,6,2,260
2618,6,3,1547
2618,7,1,3882
2618,7,2,647
2618,7,3,1717
2618,8,1,382
2618,8,2,575
2618,8,3,1357
2619,1,1,485
2619,1,2,3389
2619,1,3,3623
2619,2,1,134
2619,2,2,357
2619,2,3,210
2619,3,1,46
2619,3,2,79
2619,3,3,235
2619,4,1,2954
2619,4,2,5022
2619,4,3,2014
2619,5,1,290
2619,5,2,426
2619,5,3,5214
2619,6,1,79
2619,6,2,1501
2619,6,3,357
2619,7,1,223
2619,7,2,584
2619,7,3,294
2619,8,1,1210
2619,8,2,4797
2619,8,3,5294
2620,1,1,1931
2620,1,2,1033
2620,1,3,722
2620,2,1,380
2620,2,2,353
2620,2,3,5310
2620,3,1,3546
2620,3,2,99
2620,3,3,2858
2620,4,1,318
2620,4,2,3870
2620,4,3,1625
2620,5,1,1354
2620,5,2,1980
2620,5,3,854
2620,6,1,190
2620,6,2,1588
2620,6,3,4649
2620,7,1,242
2620,7,2,4893
2620,7,3,1192
2620,8,1,80
2620,8,2,1397
2620,8,3,380
2621,1,1,852
2621,1,2,3415
2621,1,3,541
2621,2,1,1074
2621,2,2,449
2621,2,3,3627
2621,3,1,600
2621,3,2,294
2621,3,3,44
2621,4,1,822
2621,4,2,1340
2621,4,3,144
2621,5,1,1534
2621,5,2,131
2621,5,3,174
2621,6,1,310
2621,6,2,5055
2621,6,3,39
2621,7,1,3878
2621,7,2,497
2621,7,3,957
2621,8,1,388
2621,8,2,310
2621,8,3,340
2622,1,1,3583
2622,1,2,1845
2622,1,3,1813
2622,2,1,671
2622,2,2,572
2622,2,3,646
2622,3,1,227
2622,3,2,668
2622,3,3,3122
2622,4,1,136
2622,4,2,4031
2622,4,3,194
2622,5,1,93
2622,5,2,831
2622,5,3,1959
2622,6,1,171
2622,6,2,111
2622,6,3,1833
2622,7,1,720
2622,7,2,4408
2622,7,3,3387
2622,8,1,2683
2622,8,2,3600
2622,8,3,2788
2623,1,1,4780
2623,1,2,797
2623,1,3,3080
2623,2,1,136
2623,2,2,709
2623,2,3,3922
2623,3,1,1015
2623,3,2,1026
2623,3,3,1369
2623,4,1,4200
2623,4,2,288
2623,4,3,2622
2623,5,1,5000
2623,5,2,2204
2623,5,3,4455
2623,6,1,295
2623,6,2,3542
2623,6,3,1770
2623,7,1,2303
2623,7,2,616
2623,7,3,113
2623,8,1,3993
2623,8,2,272
2623,8,3,134
2624,1,1,2926
2624,1,2,376
2624,1,3,314
2624,2,1,1783
2624,2,2,1343
2624,2,3,169
2624,3,1,3312
2624,3,2,234
2624,3,3,3132
2624,4,1,1678
2624,4,2,855
2624,4,3,3148
2624,5,1,3875
2624,5,2,121
2624,5,3,2714
2624,6,1,1091
2624,6,2,218
2624,6,3,122
2624,7,1,736
2624,7,2,275
2624,7,3,462
2624,8,1,520
2624,8,2,3683
2624,8,3,4994
2625,1,1,2651
2625,1,2,2504
2625,1,3,1434
2625,2,1,5167
2625,2,2,851
2625,2,3,2356
2625,3,1,4676
2625,3,2,674
2625,3,3,982
2625,4,1,5088
2625,4,2,1582
2625,4,3,5
2625,5,1,762
2625,5,2,165
2625,5,3,1640
2625,6,1,4828
2625,6,2,18
2625,6,3,5176
2625,7,1,186
2625,7,2,495
2625,7,3,3549
2625,8,1,1939
2625,8,2,263
2625,8,3,652
2626,1,1,2639
2626,1,2,973
2626,1,3,476
2626,2,1,5010
2626,2,2,364
2626,2,3,943
2626,3,1,523
2626,3,2,894
2626,3,3,259
2626,4,1,365
2626,4,2,1598
2626,4,3,137
2626,5,1,3754
2626,5,2,3700
2626,5,3,84
2626,6,1,4963
2626,6,2,353
2626,6,3,4812
2626,7,1,54
2626,7,2,3818
2626,7,3,887
2626,8,1,520
2626,8,2,118
2626,8,3,2666
2627,1,1,3025
2627,1,2,385
2627,1,3,1723
2627,2,1,263
2627,2,2,592
2627,2,3,42
2627,3,1,314
2627,3,2,581
2627,3,3,3629
2627,4,1,2607
2627,4,2,4520
2627,4,3,391
2627,5,1,121
2627,5,2,330
2627,5,3,671
2627,6,1,320
2627,6,2,4286
2627,6,3,1894
2627,7,1,2491
2627,7,2,771
2627,7,3,1369
2627,8,1,273
2627,8,2,302
2627,8,3,147
2628,1,1,3597
2628,1,2,147
2628,1,3,99
2628,2,1,647
2628,2,2,762
2628,2,3,1271
2628,3,1,298
2628,3,2,41
2628,3,3,1213
2628,4,1,3769
2628,4,2,3538
2628,4,3,2517
2628,5,1,4879
2628,5,2,37
2628,5,3,246
2628,6,1,2205
2628,6,2,2797
2628,6,3,29
2628,7,1,318
2628,7,2,1477
2628,7,3,868
2628,8,1,861
2628,8,2,800
2628,8,3,454
2629,1,1,113
2629,1,2,250
2629,1,3,523
2629,2,1,131
2629,2,2,4901
2629,2,3,736
2629,3,1,432
2629,3,2,227
2629,3,3,1901
2629,4,1,81
2629,4,2,296
2629,4,3,5146
2629,5,1,1676
2629,5,2,260
2629,5,3,2367
2629,6,1,771
2629,6,2,1100
2629,6,3,98
2629,7,1,3703
2629,7,2,1882
2629,7,3,1520
2629,8,1,2696
2629,8,2,2063
2629,8,3,397
2630,1,1,622
2630,1,2,5187
2630,1,3,702
2630,2,1,2046
2630,2,2,1284
2630,2,3,5096
2630,3,1,84
2630,3,2,1188
2630,3,3,904
2630,4,1,4246
2630,4,2,4328
2630,4,3,523
2630,5,1,515
2630,5,2,4981
2630,5,3,960
2630,6,1,257
2630,6,2,347
2630,6,3,744
2630,7,1,343
2630,7,2,1653
2630,7,3,528
2630,8,1,2240
2630,8,2,310
2630,8,3,330
2631,1,1,161
2631,1,2,1177
2631,1,3,3001
2631,2,1,3195
2631,2,2,386
2631,2,3,1987
2631,3,1,369
2631,3,2,272
2631,3,3,618
2631,4,1,3430
2631,4,2,257
2631,4,3,4574
2631,5,1,1678
2631,5,2,929
2631,5,3,5
2631,6,1,1222
2631,6,2,565
2631,6,3,5133
2631,7,1,4260
2631,7,2,2174
2631,7,3,380
2631,8,1,401
2631,8,2,543
2631,8,3,847
2632,1,1,987
2632,1,2,4330
2632,1,3,882
2632,2,1,3831
2632,2,2,4200
2632,2,3,345
2632,3,1,121
2632,3,2,2176
2632,3,3,218
2632,4,1,3794
2632,4,2,364
2632,4,3,1087
2632,5,1,9
2632,5,2,385
2632,5,3,614
2632,6,1,1249
2632,6,2,1210
2632,6,3,1940
2632,7,1,3513
2632,7,2,617
2632,7,3,3564
2632,8,1,107
2632,8,2,1987
2632,8,3,235
2633,1,1,418
2633,1,2,7
2633,1,3,93
2633,2,1,298
2633,2,2,352
2633,2,3,1830
2633,3,1,296
2633,3,2,2218
2633,3,3,149
2633,4,1,1022
2633,4,2,571
2633,4,3,543
2633,5,1,609
2633,5,2,124
2633,5,3,3837
2633,6,1,3964
2633,6,2,581
2633,6,3,126
2633,7,1,4763
2633,7,2,3136
2633,7,3,1945
2633,8,1,1045
2633,8,2,89
2633,8,3,232
2634,1,1,622
2634,1,2,1582
2634,1,3,4836
2634,2,1,1971
2634,2,2,136
2634,2,3,237
2634,3,1,1
2634,3,2,9
2634,3,3,925
2634,4,1,2938
2634,4,2,2376
2634,4,3,165
2634,5,1,894
2634,5,2,4044
2634,5,3,353
2634,6,1,107
2634,6,2,4402
2634,6,3,3861
2634,7,1,1100
2634,7,2,2464
2634,7,3,638
2634,8,1,1683
2634,8,2,5199
2634,8,3,667
2635,1,1,4930
2635,1,2,134
2635,1,3,2548
2635,2,1,43
2635,2,2,1275
2635,2,3,4953
2635,3,1,2677
2635,3,2,4800
2635,3,3,243
2635,4,1,202
2635,4,2,369
2635,4,3,3151
2635,5,1,113
2635,5,2,2570
2635,5,3,511
2635,6,1,794
2635,6,2,975
2635,6,3,2575
2635,7,1,355
2635,7,2,3707
2635,7,3,1063
2635,8,1,250
2635,8,2,2886
2635,8,3,53
2636,1,1,847
2636,1,2,523
2636,1,3,5029
2636,2,1,1831
2636,2,2,246
2636,2,3,5048
2636,3,1,4103
2636,3,2,3459
2636,3,3,5181
2636,4,1,638
2636,4,2,1239
2636,4,3,4521
2636,5,1,645
2636,5,2,1660
2636,5,3,205
2636,6,1,98
2636,6,2,1974
2636,6,3,386
2636,7,1,5186
2636,7,2,194
2636,7,3,847
2636,8,1,4802
2636,8,2,2779
2636,8,3,5244
2637,1,1,44
2637,1,2,222
2637,1,3,3440
2637,2,1,346
2637,2,2,1925
2637,2,3,601
2637,3,1,883
2637,3,2,386
2637,3,3,3683
2637,4,1,677
2637,4,2,605
2637,4,3,1789
2637,5,1,131
2637,5,2,1078
2637,5,3,3072
2637,6,1,1
2637,6,2,1433
2637,6,3,7
2637,7,1,638
2637,7,2,2130
2637,7,3,401
2637,8,1,1793
2637,8,2,744
2637,8,3,1769
2638,1,1,987
2638,1,2,762
2638,1,3,379
2638,2,1,3073
2638,2,2,749
2638,2,3,578
2638,3,1,799
2638,3,2,1060
2638,3,3,829
2638,4,1,76
2638,4,2,883
2638,4,3,152
2638,5,1,192
2638,5,2,673
2638,5,3,3141
2638,6,1,282
2638,6,2,629
2638,6,3,2778
2638,7,1,330
2638,7,2,1640
2638,7,3,93
2638,8,1,1864
2638,8,2,709
2638,8,3,1464
2639,1,1,1499
2639,1,2,830
2639,1,3,1789
2639,2,1,1316
2639,2,2,1901
2639,2,3,295
2639,3,1,324
2639,3,2,880
2639,3,3,217
2639,4,1,217
2639,4,2,2641
2639,4,3,822
2639,5,1,2155
2639,5,2,901
2639,5,3,940
2639,6,1,902
2639,6,2,916
2639,6,3,663
2639,7,1,5027
2639,7,2,3406
2639,7,3,4682
2639,8,1,2076
2639,8,2,34
2639,8,3,4038
2640,1,1,122
2640,1,2,259
2640,1,3,4733
2640,2,1,357
2640,2,2,5123
2640,2,3,223
2640,3,1,2053
2640,3,2,217
2640,3,3,550
2640,4,1,223
2640,4,2,5201
2640,4,3,4835
2640,5,1,3690
2640,5,2,3086
2640,5,3,1786
2640,6,1,51
2640,6,2,3817
2640,6,3,2607
2640,7,1,826
2640,7,2,345
2640,7,3,111
2640,8,1,107
2640,8,2,1051
2640,8,3,617
2641,1,1,2714
2641,1,2,2299
2641,1,3,4965
2641,2,1,526
2641,2,2,329
2641,2,3,2425
2641,3,1,4193
2641,3,2,1437
2641,3,3,243
2641,4,1,4341
2641,4,2,1343
2641,4,3,46
2641,5,1,432
2641,5,2,2279
2641,5,3,5302
2641,6,1,89
2641,6,2,1682
2641,6,3,4939
2641,7,1,126
2641,7,2,5146
2641,7,3,3683
2641,8,1,5255
2641,8,2,227
2641,8,3,581
2642,1,1,851
2642,1,2,5027
2642,1,3,111
2642,2,1,622
2642,2,2,4399
2642,2,3,310
2642,3,1,2363
2642,3,2,503
2642,3,3,862
2642,4,1,29
2642,4,2,131
2642,4,3,3875
2642,5,1,5329
2642,5,2,966
2642,5,3,169
2642,6,1,2219
2642,6,2,4841
2642,6,3,878
2642,7,1,149
2642,7,2,3069
2642,7,3,399
2642,8,1,2477
2642,8,2,2361
2642,8,3,2882
2643,1,1,282
2643,1,2,1692
2643,1,3,1457
2643,2,1,1608
2643,2,2,381
2643,2,3,530
2643,3,1,466
2643,3,2,2936
2643,3,3,2884
2643,4,1,55
2643,4,2,3509
2643,4,3,592
2643,5,1,124
2643,5,2,5019
2643,5,3,1923
2643,6,1,1643
2643,6,2,674
2643,6,3,709
2643,7,1,674
2643,7,2,560
2643,7,3,2465
2643,8,1,4015
2643,8,2,470
2643,8,3,3058
2644,1,1,1248
2644,1,2,25
2644,1,3,2743
2644,2,1,847
2644,2,2,822
2644,2,3,4603
2644,3,1,3261
2644,3,2,2395
2644,3,3,206
2644,4,1,314
2644,4,2,1210
2644,4,3,5215
2644,5,1,604
2644,5,2,174
2644,5,3,4492
2644,6,1,1643
2644,6,2,1236
2644,6,3,432
2644,7,1,1464
2644,7,2,4
2644,7,3,294
2644,8,1,592
2644,8,2,2619
2644,8,3,3084
2645,1,1,2369
2645,1,2,2760
2645,1,3,248
2645,2,1,4525
2645,2,2,312
2645,2,3,1403
2645,3,1,29
2645,3,2,548
2645,3,3,34
2645,4,1,512
2645,4,2,771
2645,4,3,644
2645,5,1,446
2645,5,2,594
2645,5,3,52
2645,6,1,3031
2645,6,2,4189
2645,6,3,3881
2645,7,1,2067
2645,7,2,90
2645,7,3,741
2645,8,1,3042
2645,8,2,625
2645,8,3,449
2646,1,1,653
2646,1,2,609
2646,1,3,790
2646,2,1,9
2646,2,2,1335
2646,2,3,1643
2646,3,1,910
2646,3,2,385
2646,3,3,5263
2646,4,1,513
2646,4,2,256
2646,4,3,248
2646,5,1,227
2646,5,2,3046
2646,5,3,2513
2646,6,1,193
2646,6,2,523
2646,6,3,219
2646,7,1,1940
2646,7,2,337
2646,7,3,57
2646,8,1,3820
2646,8,2,2618
2646,8,3,978
2647,1,1,3643
2647,1,2,220
2647,1,3,282
2647,2,1,591
2647,2,2,4574
2647,2,3,495
2647,3,1,111
2647,3,2,1136
2647,3,3,1210
2647,4,1,2123
2647,4,2,5238
2647,4,3,428
2647,5,1,1036
2647,5,2,4500
2647,5,3,57
2647,6,1,62
2647,6,2,3149
2647,6,3,39
2647,7,1,1418
2647,7,2,64
2647,7,3,164
2647,8,1,353
2647,8,2,43
2647,8,3,3317
2648,1,1,500
2648,1,2,107
2648,1,3,736
2648,2,1,386
2648,2,2,483
2648,2,3,465
2648,3,1,111
2648,3,2,1582
2648,3,3,346
2648,4,1,4413
2648,4,2,4366
2648,4,3,4753
2648,5,1,328
2648,5,2,199
2648,5,3,320
2648,6,1,734
2648,6,2,346
2648,6,3,830
2648,7,1,1775
2648,7,2,1177
2648,7,3,1552
2648,8,1,217
2648,8,2,4150
2648,8,3,4774
2649,1,1,741
2649,1,2,296
2649,1,3,481
2649,2,1,4603
2649,2,2,4945
2649,2,3,1521
2649,3,1,144
2649,3,2,758
2649,3,3,951
2649,4,1,1038
2649,4,2,1747
2649,4,3,89
2649,5,1,454
2649,5,2,2015
2649,5,3,432
2649,6,1,600
2649,6,2,413
2649,6,3,428
2649,7,1,1925
2649,7,2,4978
2649,7,3,571
2649,8,1,249
2649,8,2,797
2649,8,3,239
2650,1,1,9
2650,1,2,616
2650,1,3,669
2650,2,1,2252
2650,2,2,2316
2650,2,3,644
2650,3,1,2574
2650,3,2,797
2650,3,3,584
2650,4,1,1769
2650,4,2,2177
2650,4,3,201
2650,5,1,1011
2650,5,2,829
2650,5,3,1527
2650,6,1,946
2650,6,2,3113
2650,6,3,4504
2650,7,1,434
2650,7,2,306
2650,7,3,1063
2650,8,1,847
2650,8,2,217
2650,8,3,441
2651,1,1,1272
2651,1,2,131
2651,1,3,4391
2651,2,1,133
2651,2,2,503
2651,2,3,3056
2651,3,1,501
2651,3,2,3937
2651,3,3,5215
2651,4,1,544
2651,4,2,1926
2651,4,3,3503
2651,5,1,118
2651,5,2,4436
2651,5,3,254
2651,6,1,99
2651,6,2,5204
2651,6,3,102
2651,7,1,4120
2651,7,2,261
2651,7,3,1138
2651,8,1,677
2651,8,2,1019
2651,8,3,3808
2652,1,1,227
2652,1,2,4942
2652,1,3,411
2652,2,1,1115
2652,2,2,2490
2652,2,3,5234
2652,3,1,909
2652,3,2,61
2652,3,3,1044
2652,4,1,448
2652,4,2,4036
2652,4,3,386
2652,5,1,192
2652,5,2,1188
2652,5,3,47
2652,6,1,3980
2652,6,2,796
2652,6,3,654
2652,7,1,246
2652,7,2,4980
2652,7,3,79
2652,8,1,3251
2652,8,2,1824
2652,8,3,5055
2653,1,1,314
2653,1,2,237
2653,1,3,645
2653,2,1,442
2653,2,2,26
2653,2,3,677
2653,3,1,3209
2653,3,2,99
2653,3,3,246
2653,4,1,127
2653,4,2,868
2653,4,3,1999
2653,5,1,346
2653,5,2,4489
2653,5,3,3640
2653,6,1,528
2653,6,2,1138
2653,6,3,1320
2653,7,1,4988
2653,7,2,191
2653,7,3,4813
2653,8,1,2203
2653,8,2,213
2653,8,3,298
2654,1,1,259
2654,1,2,620
2654,1,3,1625
2654,2,1,608
2654,2,2,2963
2654,2,3,3
2654,3,1,463
2654,3,2,854
2654,3,3,1120
2654,4,1,479
2654,4,2,129
2654,4,3,2057
2654,5,1,357
2654,5,2,71
2654,5,3,1954
2654,6,1,1223
2654,6,2,1522
2654,6,3,1110
2654,7,1,95
2654,7,2,536
2654,7,3,4421
2654,8,1,2270
2654,8,2,1614
2654,8,3,34
2655,1,1,356
2655,1,2,4333
2655,1,3,544
2655,2,1,2970
2655,2,2,72
2655,2,3,1
2655,3,1,2197
2655,3,2,774
2655,3,3,1486
2655,4,1,147
2655,4,2,4345
2655,4,3,2270
2655,5,1,1120
2655,5,2,422
2655,5,3,164
2655,6,1,2254
2655,6,2,847
2655,6,3,755
2655,7,1,90
2655,7,2,169
2655,7,3,3480
2655,8,1,4762
2655,8,2,135
2655,8,3,2966
2656,1,1,5337
2656,1,2,3148
2656,1,3,261
2656,2,1,890
2656,2,2,187
2656,2,3,1398
2656,3,1,3985
2656,3,2,934
2656,3,3,4944
2656,4,1,694
2656,4,2,4169
2656,4,3,260
2656,5,1,1693
2656,5,2,223
2656,5,3,1
2656,6,1,40
2656,6,2,359
2656,6,3,759
2656,7,1,826
2656,7,2,41
2656,7,3,1019
2656,8,1,330
2656,8,2,2040
2656,8,3,1150
2657,1,1,479
2657,1,2,401
2657,1,3,124
2657,2,1,243
2657,2,2,592
2657,2,3,409
2657,3,1,210
2657,3,2,576
2657,3,3,3611
2657,4,1,2267
2657,4,2,5253
2657,4,3,671
2657,5,1,41
2657,5,2,83
2657,5,3,3686
2657,6,1,2272
2657,6,2,4835
2657,6,3,5321
2657,7,1,885
2657,7,2,3
2657,7,3,353
2657,8,1,544
2657,8,2,4252
2657,8,3,663
2658,1,1,2467
2658,1,2,831
2658,1,3,5106
2658,2,1,386
2658,2,2,1039
2658,2,3,272
2658,3,1,201
2658,3,2,1057
2658,3,3,169
2658,4,1,4878
2658,4,2,225
2658,4,3,4303
2658,5,1,110
2658,5,2,237
2658,5,3,2490
2658,6,1,381
2658,6,2,691
2658,6,3,4044
2658,7,1,153
2658,7,2,4436
2658,7,3,600
2658,8,1,99
2658,8,2,28
2658,8,3,288
2659,1,1,605
2659,1,2,4373
2659,1,3,434
2659,2,1,571
2659,2,2,231
2659,2,3,248
2659,3,1,668
2659,3,2,171
2659,3,3,314
2659,4,1,677
2659,4,2,437
2659,4,3,3659
2659,5,1,571
2659,5,2,572
2659,5,3,831
2659,6,1,788
2659,6,2,686
2659,6,3,164
2659,7,1,890
2659,7,2,1937
2659,7,3,771
2659,8,1,51
2659,8,2,4
2659,8,3,2339
2660,1,1,246
2660,1,2,3495
2660,1,3,830
2660,2,1,4386
2660,2,2,1035
2660,2,3,774
2660,3,1,1816
2660,3,2,5134
2660,3,3,314
2660,4,1,380
2660,4,2,318
2660,4,3,1085
2660,5,1,3097
2660,5,2,3972
2660,5,3,736
2660,6,1,614
2660,6,2,442
2660,6,3,575
2660,7,1,2440
2660,7,2,488
2660,7,3,690
2660,8,1,4955
2660,8,2,1208
2660,8,3,1349
2661,1,1,838
2661,1,2,1582
2661,1,3,409
2661,2,1,4022
2661,2,2,1355
2661,2,3,3738
2661,3,1,596
2661,3,2,5221
2661,3,3,250
2661,4,1,1398
2661,4,2,2596
2661,4,3,1021
2661,5,1,57
2661,5,2,1978
2661,5,3,541
2661,6,1,305
2661,6,2,2970
2661,6,3,830
2661,7,1,691
2661,7,2,296
2661,7,3,2950
2661,8,1,2424
2661,8,2,829
2661,8,3,170
2662,1,1,1923
2662,1,2,3
2662,1,3,1464
2662,2,1,435
2662,2,2,3476
2662,2,3,144
2662,3,1,71
2662,3,2,4529
2662,3,3,1615
2662,4,1,202
2662,4,2,409
2662,4,3,403
2662,5,1,282
2662,5,2,340
2662,5,3,971
2662,6,1,4663
2662,6,2,41
2662,6,3,318
2662,7,1,401
2662,7,2,187
2662,7,3,416
2662,8,1,831
2662,8,2,2720
2662,8,3,2921
2663,1,1,40
2663,1,2,515
2663,1,3,95
2663,2,1,1564
2663,2,2,4975
2663,2,3,790
2663,3,1,4042
2663,3,2,2939
2663,3,3,4
2663,4,1,3344
2663,4,2,3558
2663,4,3,171
2663,5,1,18
2663,5,2,1479
2663,5,3,3610
2663,6,1,1598
2663,6,2,332
2663,6,3,1198
2663,7,1,176
2663,7,2,1188
2663,7,3,201
2663,8,1,243
2663,8,2,135
2663,8,3,232
2664,1,1,3699
2664,1,2,742
2664,1,3,369
2664,2,1,1100
2664,2,2,4045
2664,2,3,3356
2664,3,1,584
2664,3,2,44
2664,3,3,397
2664,4,1,1925
2664,4,2,4620
2664,4,3,1388
2664,5,1,1108
2664,5,2,3640
2664,5,3,1398
2664,6,1,882
2664,6,2,3990
2664,6,3,933
2664,7,1,5230
2664,7,2,2809
2664,7,3,1003
2664,8,1,345
2664,8,2,3934
